time,price actual
2015-09-10 23:00:00+02:00,58.134100000000025
2018-09-20 09:00:00+02:00,81.57189999999997
2016-01-04 14:00:00+01:00,48.86880000000003
2015-03-03 19:00:00+01:00,75.46739999999998
2015-06-25 20:00:00+02:00,72.91829999999997
2015-10-31 17:00:00+01:00,63.6275
2016-06-25 11:00:00+02:00,45.78839999999997
2016-01-12 02:00:00+01:00,41.53389999999999
2017-09-06 21:00:00+02:00,58.84219999999998
2018-09-25 21:00:00+02:00,81.26260000000003
2017-09-02 04:00:00+02:00,47.7551
2015-12-19 18:00:00+01:00,66.94409999999999
2016-01-17 09:00:00+01:00,46.99780000000003
2018-09-14 21:00:00+02:00,79.84160000000006
2016-03-31 08:00:00+02:00,45.33540000000001
2017-09-07 01:00:00+02:00,51.02340000000001
2016-08-23 22:00:00+02:00,46.604900000000015
2015-01-20 01:00:00+01:00,51.40340000000001
2017-12-15 18:00:00+01:00,78.30609999999999
2018-06-20 08:00:00+02:00,69.08600000000003
2017-06-04 11:00:00+02:00,52.69109999999996
2017-12-23 15:00:00+01:00,65.0544
2015-01-05 00:00:00+01:00,53.487099999999984
2018-10-04 20:00:00+02:00,73.75420000000004
2016-11-03 04:00:00+01:00,48.98609999999999
2018-10-16 03:00:00+02:00,71.67699999999996
2018-12-29 07:00:00+01:00,55.456900000000005
2017-02-13 07:00:00+01:00,60.890999999999956
2018-10-02 20:00:00+02:00,75.37440000000001
2017-05-26 01:00:00+02:00,57.64619999999999
2015-12-03 21:00:00+01:00,64.88229999999999
2015-05-08 11:00:00+02:00,67.26580000000001
2016-10-27 04:00:00+02:00,46.763499999999965
2017-05-09 17:00:00+02:00,54.034400000000026
2017-04-15 03:00:00+02:00,49.2763
2017-09-04 13:00:00+02:00,58.74779999999996
2016-12-26 07:00:00+01:00,54.6412
2017-06-28 06:00:00+02:00,49.5674
2017-06-06 11:00:00+02:00,54.626599999999996
2017-01-03 11:00:00+01:00,72.48900000000002
2015-02-08 16:00:00+01:00,49.1113
2016-01-26 21:00:00+01:00,62.82669999999992
2016-12-10 05:00:00+01:00,44.824699999999986
2017-05-01 09:00:00+02:00,59.9581
2016-07-13 05:00:00+02:00,38.426199999999994
2017-03-05 16:00:00+01:00,41.1145
2018-09-09 01:00:00+02:00,71.09629999999997
2017-03-31 21:00:00+02:00,56.35050000000002
2016-03-11 08:00:00+01:00,50.77499999999996
2016-01-04 08:00:00+01:00,52.674099999999996
2016-03-12 11:00:00+01:00,60.76269999999996
2016-01-13 23:00:00+01:00,55.336199999999984
2018-03-22 16:00:00+01:00,61.4165
2015-11-11 19:00:00+01:00,74.37259999999993
2016-10-17 21:00:00+02:00,69.3494
2016-05-24 19:00:00+02:00,49.4741
2016-04-29 08:00:00+02:00,43.28460000000001
2015-06-03 02:00:00+02:00,46.46150000000001
2018-05-24 21:00:00+02:00,69.87580000000005
2015-12-20 22:00:00+01:00,72.50210000000007
2015-01-03 22:00:00+01:00,49.58509999999998
2016-08-17 09:00:00+02:00,51.40790000000002
2018-07-05 22:00:00+02:00,67.08839999999996
2016-01-22 20:00:00+01:00,64.34509999999996
2017-11-08 07:00:00+01:00,48.18539999999999
2017-06-20 00:00:00+02:00,60.41629999999999
2015-08-13 11:00:00+02:00,71.98329999999999
2015-01-19 09:00:00+01:00,79.52559999999997
2018-09-16 17:00:00+02:00,71.15260000000008
2016-02-13 13:00:00+01:00,21.37709999999999
2015-05-15 05:00:00+02:00,41.936800000000005
2016-03-06 13:00:00+01:00,31.03279999999998
2018-01-24 13:00:00+01:00,61.74029999999999
2016-04-05 21:00:00+02:00,52.771
2018-07-23 03:00:00+02:00,59.792100000000026
2018-02-24 11:00:00+01:00,65.56069999999995
2017-04-28 11:00:00+02:00,59.60670000000007
2018-12-03 05:00:00+01:00,46.93510000000004
2018-05-29 13:00:00+02:00,71.1321
2017-06-09 15:00:00+02:00,58.17699999999999
2017-03-26 21:00:00+02:00,53.260200000000005
2016-12-14 08:00:00+01:00,74.05390000000001
2015-03-17 15:00:00+01:00,54.55020000000001
2015-05-26 14:00:00+02:00,60.965000000000046
2017-12-09 22:00:00+01:00,60.63279999999999
2016-09-20 13:00:00+02:00,53.6596
2017-05-03 11:00:00+02:00,54.51399999999999
2015-02-24 02:00:00+01:00,22.1985
2016-08-19 11:00:00+02:00,48.0846
2018-02-22 13:00:00+01:00,63.3339
2015-04-20 23:00:00+02:00,55.55710000000002
2017-03-31 11:00:00+02:00,57.218999999999994
2016-10-08 15:00:00+02:00,51.354
2015-06-11 13:00:00+02:00,69.89519999999995
2015-09-17 08:00:00+02:00,59.215299999999985
2015-07-01 03:00:00+02:00,57.64700000000003
2016-12-05 12:00:00+01:00,66.01929999999996
2017-12-27 15:00:00+01:00,56.04700000000002
2016-08-17 18:00:00+02:00,48.65030000000002
2015-01-31 14:00:00+01:00,28.918999999999986
2017-02-12 23:00:00+01:00,55.62650000000001
2016-08-17 13:00:00+02:00,52.183600000000034
2017-10-23 21:00:00+02:00,78.30060000000005
2018-08-10 01:00:00+02:00,58.0703
2018-10-19 03:00:00+02:00,52.79760000000002
2016-11-27 18:00:00+01:00,64.28529999999999
2017-10-19 23:00:00+02:00,56.32369999999998
2018-03-16 22:00:00+01:00,60.22170000000002
2018-11-10 19:00:00+01:00,74.82400000000003
2016-08-13 22:00:00+02:00,47.15929999999997
2016-05-07 21:00:00+02:00,35.55549999999998
2016-03-11 05:00:00+01:00,34.957900000000016
2016-10-22 05:00:00+02:00,36.0239
2018-03-21 21:00:00+01:00,64.7976
2018-07-31 22:00:00+02:00,71.82039999999998
2016-08-15 15:00:00+02:00,50.07199999999999
2016-06-24 10:00:00+02:00,51.68280000000002
2015-01-12 15:00:00+01:00,68.76289999999996
2015-12-13 20:00:00+01:00,66.01179999999998
2016-12-03 19:00:00+01:00,43.868999999999986
2018-01-12 16:00:00+01:00,59.2929
2018-11-05 06:00:00+01:00,63.5917
2016-02-16 12:00:00+01:00,46.9638
2016-06-06 01:00:00+02:00,49.95159999999997
2018-01-13 12:00:00+01:00,64.23490000000002
2015-10-17 04:00:00+02:00,52.73189999999999
2017-09-19 02:00:00+02:00,56.941599999999966
2016-04-30 03:00:00+02:00,33.367700000000006
2016-11-10 07:00:00+01:00,65.11419999999998
2017-12-09 19:00:00+01:00,65.17529999999996
2015-10-25 05:00:00+01:00,46.53689999999999
2017-12-30 12:00:00+01:00,51.38490000000001
2016-12-30 20:00:00+01:00,77.56929999999997
2018-11-27 09:00:00+01:00,73.35050000000001
2016-07-25 08:00:00+02:00,46.71830000000003
2015-07-05 10:00:00+02:00,61.84759999999999
2018-06-18 09:00:00+02:00,63.617500000000035
2017-02-03 04:00:00+01:00,47.41619999999998
2015-09-22 15:00:00+02:00,56.18700000000003
2016-05-25 20:00:00+02:00,46.45800000000001
2017-06-16 14:00:00+02:00,62.54199999999997
2016-11-22 04:00:00+01:00,59.54389999999996
2018-04-09 12:00:00+02:00,62.06519999999997
2017-01-30 06:00:00+01:00,58.824799999999996
2018-11-19 21:00:00+01:00,75.8783
2016-05-03 23:00:00+02:00,37.8974
2018-07-13 10:00:00+02:00,72.30850000000001
2017-12-30 20:00:00+01:00,59.21350000000004
2018-07-26 16:00:00+02:00,74.4637
2015-02-28 10:00:00+01:00,51.279900000000005
2017-09-22 19:00:00+02:00,58.23710000000001
2016-06-08 17:00:00+02:00,49.37700000000001
2017-08-08 13:00:00+02:00,57.93310000000001
2018-04-14 16:00:00+02:00,51.79169999999999
2016-08-08 09:00:00+02:00,55.56890000000001
2016-03-14 07:00:00+01:00,44.82550000000003
2016-11-22 12:00:00+01:00,69.00040000000001
2018-03-14 00:00:00+01:00,56.07659999999998
2017-11-16 06:00:00+01:00,72.42919999999992
2015-11-02 05:00:00+01:00,49.08630000000001
2018-07-15 07:00:00+02:00,57.46850000000002
2017-09-22 04:00:00+02:00,49.76169999999999
2018-10-19 15:00:00+02:00,68.19229999999992
2016-02-21 01:00:00+01:00,30.881899999999984
2018-01-08 02:00:00+01:00,59.468300000000006
2016-01-06 00:00:00+01:00,42.68660000000002
2018-11-09 15:00:00+01:00,69.14800000000007
2017-06-15 21:00:00+02:00,59.812999999999995
2018-09-09 23:00:00+02:00,75.8014
2015-05-21 19:00:00+02:00,50.14199999999999
2015-05-23 09:00:00+02:00,51.93789999999997
2018-08-05 16:00:00+02:00,70.66950000000003
2018-04-06 13:00:00+02:00,54.959700000000026
2015-04-25 11:00:00+02:00,63.429
2015-03-16 12:00:00+01:00,70.71780000000004
2018-11-09 07:00:00+01:00,70.35369999999999
2015-06-22 16:00:00+02:00,75.68190000000001
2018-07-08 09:00:00+02:00,71.44869999999996
2018-08-10 13:00:00+02:00,73.35519999999997
2016-05-30 06:00:00+02:00,40.62029999999998
2017-05-17 10:00:00+02:00,59.693299999999965
2018-05-04 14:00:00+02:00,53.75249999999998
2018-07-23 05:00:00+02:00,58.930700000000016
2018-04-22 05:00:00+02:00,48.38470000000001
2015-11-26 21:00:00+01:00,66.59500000000001
2017-01-23 15:00:00+01:00,91.8398
2015-11-10 03:00:00+01:00,57.50459999999999
2016-02-25 11:00:00+01:00,40.52110000000003
2015-08-25 13:00:00+02:00,71.5667
2018-11-04 23:00:00+01:00,61.0757
2017-03-22 23:00:00+01:00,50.810099999999984
2015-03-11 06:00:00+01:00,52.245700000000014
2015-01-17 12:00:00+01:00,69.54080000000003
2016-09-27 03:00:00+02:00,40.10310000000001
2016-09-06 21:00:00+02:00,46.205999999999996
2015-02-28 06:00:00+01:00,41.56760000000001
2017-08-09 05:00:00+02:00,52.12659999999998
2015-07-16 13:00:00+02:00,85.37910000000002
2018-11-15 09:00:00+01:00,73.54769999999996
2016-05-06 15:00:00+02:00,47.689299999999974
2018-10-27 20:00:00+02:00,76.26410000000004
2018-02-12 17:00:00+01:00,66.35849999999999
2016-01-23 13:00:00+01:00,49.886900000000026
2017-03-09 09:00:00+01:00,56.317099999999954
2016-02-16 23:00:00+01:00,46.318399999999976
2018-02-22 09:00:00+01:00,66.6253
2016-12-06 22:00:00+01:00,59.64500000000002
2015-09-04 12:00:00+02:00,66.6784
2015-04-29 16:00:00+02:00,66.9707
2018-12-03 14:00:00+01:00,62.49839999999995
2018-10-23 16:00:00+02:00,65.56070000000001
2015-08-24 23:00:00+02:00,70.8255
2017-02-03 09:00:00+01:00,69.0196
2015-06-13 18:00:00+02:00,61.965899999999976
2017-11-30 15:00:00+01:00,78.39369999999995
2015-01-12 09:00:00+01:00,73.2711
2016-10-22 23:00:00+02:00,46.198300000000025
2017-05-01 05:00:00+02:00,48.120499999999986
2018-11-30 20:00:00+01:00,73.22000000000004
2016-11-04 16:00:00+01:00,67.08479999999994
2017-06-11 22:00:00+02:00,55.902599999999964
2017-04-02 15:00:00+02:00,52.3479
2015-09-24 17:00:00+02:00,62.913199999999996
2016-05-10 14:00:00+02:00,42.561699999999995
2018-08-31 02:00:00+02:00,61.71390000000001
2018-10-30 13:00:00+01:00,76.79940000000003
2018-04-13 16:00:00+02:00,65.76350000000002
2015-08-28 14:00:00+02:00,71.52850000000001
2015-03-07 15:00:00+01:00,64.23380000000002
2015-04-18 04:00:00+02:00,59.68270000000004
2018-02-04 03:00:00+01:00,48.513199999999976
2016-03-30 19:00:00+02:00,46.84350000000002
2016-01-05 15:00:00+01:00,43.60650000000003
2017-03-09 18:00:00+01:00,51.626200000000026
2015-10-15 12:00:00+02:00,69.02580000000006
2016-12-03 20:00:00+01:00,49.84519999999998
2016-03-12 15:00:00+01:00,50.75859999999999
2016-02-06 16:00:00+01:00,35.55540000000002
2015-03-14 03:00:00+01:00,48.3817
2015-04-05 22:00:00+02:00,46.01340000000002
2015-08-15 03:00:00+02:00,55.33270000000002
2017-10-22 15:00:00+02:00,57.869000000000014
2018-05-22 14:00:00+02:00,68.77460000000002
2016-08-13 01:00:00+02:00,51.1997
2018-05-13 23:00:00+02:00,62.35890000000001
2017-01-25 01:00:00+01:00,91.42389999999997
2015-02-11 16:00:00+01:00,71.11309999999997
2018-05-24 16:00:00+02:00,64.95309999999992
2018-01-14 19:00:00+01:00,65.82400000000003
2016-08-12 09:00:00+02:00,56.22059999999997
2015-02-26 03:00:00+01:00,33.64669999999998
2017-10-29 15:00:00+01:00,58.800299999999986
2017-12-12 05:00:00+01:00,53.40700000000001
2017-10-12 19:00:00+02:00,68.89329999999997
2018-12-29 21:00:00+01:00,69.1318
2016-07-14 02:00:00+02:00,36.761600000000016
2015-08-29 18:00:00+02:00,59.47330000000001
2016-12-23 18:00:00+01:00,77.60199999999998
2015-06-07 09:00:00+02:00,72.13270000000001
2016-02-19 10:00:00+01:00,54.66089999999999
2018-06-07 18:00:00+02:00,68.3156
2015-06-18 09:00:00+02:00,62.004200000000026
2016-05-24 08:00:00+02:00,46.49820000000002
2017-12-27 18:00:00+01:00,66.25099999999998
2016-11-21 23:00:00+01:00,62.49370000000001
2015-01-01 13:00:00+01:00,59.6475
2017-06-14 21:00:00+02:00,60.87350000000002
2017-05-24 22:00:00+02:00,59.83200000000001
2016-11-25 00:00:00+01:00,52.31299999999998
2018-09-27 00:00:00+02:00,72.63630000000003
2017-04-20 06:00:00+02:00,52.33120000000001
2016-04-07 09:00:00+02:00,42.91759999999999
2015-06-30 11:00:00+02:00,77.03849999999994
2018-02-07 01:00:00+01:00,56.6707
2017-05-12 22:00:00+02:00,53.82909999999998
2018-10-20 08:00:00+02:00,64.73169999999999
2016-11-13 17:00:00+01:00,58.62429999999998
2015-01-11 23:00:00+01:00,52.7868
2015-05-11 09:00:00+02:00,67.47479999999999
2016-07-19 18:00:00+02:00,48.505400000000016
2015-04-07 01:00:00+02:00,58.489799999999995
2016-09-02 18:00:00+02:00,53.0171
2016-11-09 18:00:00+01:00,52.02200000000002
2016-03-02 07:00:00+01:00,43.178799999999995
2015-02-07 08:00:00+01:00,69.2223
2017-05-08 00:00:00+02:00,55.86759999999998
2018-12-03 23:00:00+01:00,62.11109999999998
2015-08-11 10:00:00+02:00,58.22579999999998
2016-09-28 01:00:00+02:00,40.57389999999999
2016-03-01 10:00:00+01:00,38.75439999999998
2018-10-31 11:00:00+01:00,77.52440000000009
2016-03-10 14:00:00+01:00,35.326199999999986
2015-01-07 00:00:00+01:00,69.71480000000001
2018-02-13 08:00:00+01:00,66.0949
2018-03-20 14:00:00+01:00,46.30109999999999
2016-09-01 12:00:00+02:00,49.85769999999998
2016-03-04 18:00:00+01:00,31.576899999999995
2018-07-03 06:00:00+02:00,55.11330000000001
2016-05-28 04:00:00+02:00,31.65330000000003
2017-06-20 12:00:00+02:00,64.99680000000008
2018-04-04 05:00:00+02:00,32.47050000000001
2017-01-01 00:00:00+01:00,64.85909999999997
2016-08-03 14:00:00+02:00,52.846199999999996
2017-05-08 22:00:00+02:00,58.304199999999994
2017-07-13 04:00:00+02:00,55.64750000000001
2016-09-24 03:00:00+02:00,51.00979999999997
2016-01-14 15:00:00+01:00,53.65529999999998
2017-03-16 00:00:00+01:00,55.1749
2016-05-21 04:00:00+02:00,29.51989999999999
2015-02-18 05:00:00+01:00,32.931600000000046
2018-04-06 16:00:00+02:00,61.39349999999999
2017-07-31 21:00:00+02:00,57.36769999999999
2017-03-26 11:00:00+02:00,47.116600000000005
2016-02-06 02:00:00+01:00,39.97329999999999
2016-08-02 14:00:00+02:00,51.81819999999999
2016-09-01 00:00:00+02:00,45.28889999999999
2015-08-23 12:00:00+02:00,42.075499999999984
2017-05-11 02:00:00+02:00,45.74159999999999
2018-03-23 23:00:00+01:00,47.4547
2016-09-14 18:00:00+02:00,51.92899999999998
2018-07-07 15:00:00+02:00,65.46070000000005
2017-02-22 12:00:00+01:00,61.828700000000005
2017-06-06 21:00:00+02:00,58.89230000000001
2017-08-22 13:00:00+02:00,61.04820000000002
2016-09-08 20:00:00+02:00,51.42689999999999
2015-12-20 06:00:00+01:00,44.8186
2017-03-17 14:00:00+01:00,54.907099999999964
2018-02-27 20:00:00+01:00,77.51390000000005
2017-08-04 11:00:00+02:00,59.386399999999995
2015-02-23 06:00:00+01:00,41.2201
2015-10-14 13:00:00+02:00,64.33829999999996
2017-05-25 04:00:00+02:00,53.6269
2018-08-27 02:00:00+02:00,64.85050000000001
2015-09-15 20:00:00+02:00,59.07129999999998
2017-11-17 20:00:00+01:00,78.35660000000004
2016-07-23 21:00:00+02:00,53.59219999999998
2018-03-21 18:00:00+01:00,57.335300000000004
2017-03-23 02:00:00+01:00,47.52260000000001
2015-09-18 14:00:00+02:00,64.96520000000001
2018-11-23 14:00:00+01:00,70.71069999999997
