Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Cluster
-2.63633780109133,1.4722598396063424,-0.5483304984574522,0.23830212766568448,0.061002927303895116,1
-0.023782916167374192,-1.4355353863079787,-0.015470197846846511,-0.4282783538849034,-0.15430514121410352,1
-0.45922825926479605,-0.6797047107010601,0.9565368149827016,-0.19353131492284997,-0.09212750197538888,1
-2.72347181042418,2.1749664575122347,0.5973968517505477,0.4176950665338804,0.0566944470311307,1
0.649103498923791,-1.0264043609441802,-0.2586451633210001,-0.27688241454519025,0.07708731772675259,1
0.03595013554518248,-0.685691880576127,1.4684188240108842,0.04603217654291404,-0.09319265070575933,1
-0.3344571192685296,-1.2786165553342559,0.19080547973518472,-0.47701859426553167,-0.25355714032474536,1
3.184038896654531,-0.2394073032662236,-0.1316924343523611,1.6743793737136472,0.08736762486116512,1
3.8177416736397607,0.2624490003017425,-0.25855429177967554,1.0246575031446765,-0.29961111843192983,1
-0.46800469912062814,-0.4939482325845148,0.6115138678106347,-0.2762909127532179,0.11553630715335907,1
1.4994635570085448,-0.42540386008351394,-0.5431888331800968,0.25418140154265156,-0.10909116666006975,1
1.471432599830385,-0.32632670216056986,0.3977436395138479,-0.21791897843484526,0.7962692915075794,1
-1.015268925594884,-0.7139536795808347,-0.10294957723090954,-0.3548658748268509,-0.25457049048179226,1
0.8446433130867678,-1.009520067056255,-0.4115785731103898,-0.11655514611078545,-0.2020656068330121,1
-0.015188528378691337,-0.9862313782622298,0.8961140826389278,-0.5133596678889195,-0.046736976897052335,1
3.9610347340176957,0.8378224469898637,-0.27186627973427796,0.3117976671986882,-0.5336856276836268,1
-0.4037536296154591,-0.9239725695546909,-0.5054970080550173,-0.35578031636803026,-0.09319536102069455,1
-2.36423531683099,1.1735290769801374,-1.2507409193226287,0.24282671672317804,0.14938593516395599,1
-0.7159919768689144,-0.7704006425418587,-0.1275482224495183,-0.34481344183584295,-0.14952116475489458,1
-1.0187327867571958,-0.4292744198075297,0.052346437027554954,-0.19225722907821158,-0.16540228720158587,1
0.25125545653987574,-1.7001020802801863,-0.2418589360740454,-0.4340061838786144,-0.2277214080634903,1
-1.1301637828049367,0.40202194797833074,-0.22540343067601992,-0.1415369645696547,0.1978220017399372,1
0.16585852284791194,-1.0188613221593057,0.2832482698423714,0.03785768878555621,-0.11745094135912668,1
2.698561919155145,0.374733379930859,1.5623329143149505,0.014660477315677874,2.3662522573059244,1
0.2796864686953946,-1.3223212273366807,-0.32330639375992876,-0.42892737755366867,0.05424232967805111,1
-2.7520902080960874,1.6672405202775245,-0.8500672294504854,0.32768426302397574,0.12790963882357145,1
-2.7631827476992328,1.628583195558155,-0.29961466887573907,0.31613140865728806,-0.003679285386624235,1
-1.1798903894696693,-0.49376224210828035,-0.5697548177870915,-0.3193178415839276,-0.14509412417005577,1
-2.4394581272024363,1.2905253654157554,-1.226483792928952,0.19870890446957448,0.20210726962044454,1
3.3971817322744307,-0.0660646708991111,-0.04764291559834975,1.6224798453133895,-0.2916292206914348,1
-0.524266414229377,-0.9802793875972545,-0.5738354215606896,-0.346541358672767,-0.1371446337225908,1
-3.2380966507711655,2.184215863369985,-1.6007518424592753,0.2629703342677374,0.3512124234155722,1
-3.1860401083364183,2.3597108229818153,-1.082760500574712,0.5309724521805423,0.2667346173082911,1
0.6914196161888225,-1.1176149505494966,0.49452874939127756,-0.07077262855301733,-0.06229636693163051,1
-0.1303736739686535,-1.3655840323918933,0.17834424226901935,-0.42315103565283047,-0.15764629205174902,1
-0.014891053954409688,-1.2947247271806979,-0.0919162432398502,-0.21801531509268665,-0.1124313193670205,1
-1.949298343367816,0.605933955406988,-0.7784434797115571,0.09982530611879456,-0.03297553486661058,1
-3.1158980500941875,2.171946373467548,0.3597684300908643,0.43140070214636383,-0.06819283590317167,1
-2.0482410980616375,1.0861602850903953,0.7192399550702033,0.032028192167325005,-0.11084944201092391,1
0.43005031837636376,-1.3773206773323725,0.2631304005782297,-0.13767081582207447,-0.2698405688937164,1
-2.5728937441970876,1.5001590720408313,-0.955725062303343,0.21584787390886806,0.1754204245996013,1
0.845886962723912,-1.2641448974304352,-0.2702478772442435,-0.1700119386683924,0.07052202701783877,1
2.31375358526565,-0.5507756148098669,-0.06901222042134696,-0.1411291734178294,0.18921268926910553,1
1.6743940887222803,-0.868372925413666,-0.4419584697662355,-0.26027221444710946,0.1556037173324141,1
4.378745667237856,0.9280957732600563,-0.16188730952061886,1.5949658619479654,-0.6583378761549705,1
