Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Cluster
1.2569622711772515,-0.8319887659059301,1.4110671979143479,1.384141450692247,-1.0644087482294788,2.1289318290280295,-0.9457302266848763,0.622803765143343,0.7153127163574002,0
-0.8637409901522799,-0.017247609280879764,-0.8586028949754109,-0.7050542875080776,0.851058740679495,-0.6480846069002005,-0.3879348302401493,0.9254317506859271,-0.0009658053413109111,1
0.4162585640060563,-0.4588248773753727,0.25632276468973386,-0.06422866207506034,0.6047843492483416,-0.21570805106546806,-0.0726591713800862,0.3750866802937612,-0.27982435703223857,2
-1.3327328267958942,0.04805607121196778,-1.137334309891697,-0.9707624736632312,0.0,0.0,0.9034827723981861,0.9821865110639408,-0.2819008761559051,1
2.1007379772784263,-0.36242420617164534,2.2472614426632065,1.5769101347655936,-1.570639441726851,0.3593081932920627,-0.9881711807621925,-1.270840844493315,-0.03553469229347415,0
-0.5002211167713124,-1.1180810804460242,-0.563943970635337,-0.8509332916716914,0.6321481705184702,-0.5277323697090894,0.5578921463400398,-0.085220483710585,-1.2358752160448652,1
-0.3271651770491054,-0.9532670296783613,-0.34892259341420206,-0.6529546431639299,0.577420527978213,-0.5411048405081017,1.2854513590940315,-2.4124106402252017,-1.2632996417712519,1
-0.637437068977086,0.04183667306979182,-0.7471103290088965,-0.5383354256068049,0.3585099578171882,-0.5990522139704886,1.552223070437162,0.8799494729505327,0.37373207777039424,1
-0.7797730193994931,-0.9314991361807454,-0.7630378384326842,-0.949922615925572,1.4256989873521875,-0.6882020192972376,1.115687542784767,-1.8611320830949956,1.7106736153817295,1
-1.076732915964227,-0.987473719460329,-0.9780592156538194,-0.9603425447944017,1.2751979703664813,-0.6926595095635749,2.01907356528764,1.1923477544602663,-0.08561243879105897,1
-0.6364130693337593,1.9698500971443382,-0.7710015931445782,-0.11111834198479342,0.08487174511590623,-0.5990522139704886,0.9762386936735853,0.8830539361480977,0.4119815826278503,2
-0.6394850682637393,-1.1180810804460242,-0.7550740837207903,-0.6790044653360038,0.20800894083148194,-0.4029226422516409,0.060726684291478934,0.24925679576824364,-1.470907982265561,1
-0.637437068977086,1.9045464166514907,-0.563943970635337,-0.7936236828931289,0.6731939024236621,-0.652542097166538,-0.5516356531097973,0.2925655801158663,0.4568909396952097,2
-0.2083812184232118,1.6153444030403088,-0.5241251970758675,0.19626955964567838,0.0027802813055204626,0.056198855181116274,-0.7638404234963784,0.19265586165493095,1.056510880687389,2
-0.9794529498481933,-1.1180810804460242,-0.8586028949754109,-0.5227055323035605,0.9331502044898788,-0.5945947237041511,0.38812833003077524,-0.24743353087023692,-1.201927273472624,1
-1.0562529230976936,0.044946372140879806,-0.9939867250776071,-0.9759724380976459,0.2627365833717391,-0.7060319803625873,2.0311995521668735,1.4521608608749146,0.11632657133819588,1
-1.0152929373646267,-1.0216804092422969,-0.8586028949754109,-0.9603425447944017,1.2751979703664813,-0.6926595095635749,0.7458449429681544,1.3176763507765725,-0.23748325448602955,1
0.058882688485048684,0.4367684550979651,-0.3091038198547324,-0.5279154967379754,0.30378231527693106,-0.5544773113071141,-0.436438777757082,-0.07980652910229716,-1.6381650626493647,2
1.6389141381380987,-0.409069692237965,1.705726122254422,2.0405969694285084,-1.4748660672814018,1.0546766748407046,-1.0669900954772082,-0.4104548475876368,-0.26993770032189607,0
-0.3025891856092652,1.9107658147936666,-0.5719077253472309,0.18063966634243403,-0.10667500377499195,0.10077375784449075,-0.8608483185302439,0.3532848800222788,1.0576750572350815,2
0.15718665424440897,0.7166413714958831,0.025373878044810963,0.024340733309990786,-0.14772073568018385,-0.024035969612957786,-0.1514780860951019,-1.48425379138966,-1.26287749782548,2
-1.2395488592531674,0.08226276099393555,-1.137334309891697,-0.8509332916716914,0.6868758130587255,-0.6703720582318877,0.1941125399630442,1.0413175872976377,-0.03846978220459768,1
0.47155454474569636,-0.29090112753662184,0.13686644401132553,0.45155781693200225,-0.4076770377464025,-0.07306836254266971,-0.8911632857283269,-1.7375540942721464,0.06708187323811343,2
-0.6446050664803727,-0.9501573306072733,-0.7710015931445782,-0.4445560657873389,0.46796524289770064,-0.4474975449150153,0.18804954652342748,-1.3980427066063195,-1.0871530858468423,1
-0.5442531014343591,0.9716366953250973,-0.6754365366018514,-0.6008549988197822,0.46796524289770064,-0.5767647626388013,-0.1393520992158687,-0.6106518656953744,1.42369788904103,2
-1.1586528874303603,-0.004808812996527851,-0.9063854232467743,-0.8040436117619584,0.3585099578171882,-0.6703720582318877,1.3278923131713478,0.9917339749836153,0.07914947391555534,1
1.8140180771469592,-0.418398789451229,1.9844575371707085,1.4414510594708094,-1.5159117991865938,0.7114499243327211,-1.0669900954772082,-0.2875178784405166,-0.3283563567058677,0
1.9246100386262393,-0.32199811824750163,2.159660140832374,1.0246539047176275,-1.5159117991865938,1.7277577050576591,-1.0548641085979749,-0.9423969776131863,0.14593942900559417,0
1.589762155258419,-0.4215084885223169,1.5544147827284385,1.9832873606499462,-2.03582440331903,2.035324533434943,-0.9760451938829593,-0.4846077905760298,-0.38840308242779265,0
-0.07423726514741834,-0.3810824005981732,-0.34095883870230803,-0.24136745284516278,0.07118983448084096,-0.45641252544769023,-0.648643548143663,-0.10711843064110609,-0.651984585371316,2
0.22989062892060255,1.5376019262631093,-0.1577924803287485,0.1389599508671158,-0.3666313058412106,-0.001748518281270548,-1.0124231545206588,-0.2737861052076687,1.2770013085184937,2
1.5539221677419852,-0.3841920996692612,1.490704745033287,1.524810490421446,-1.8305957437930687,1.6430653899972478,-1.0609271020375917,-0.49175028760680867,-0.11868834126260833,0
-1.0357729302311602,-1.1180810804460242,-0.9541679515181376,-0.8874030427125947,1.316243702271675,-0.6703720582318877,0.46694724474579097,1.553700416222251,-1.9070860936461917,1
1.5498261691686788,-0.3873017987403492,1.6101610657116951,3.2909884336880544,-2.665192292531979,2.9803124698984824,-1.0791160823564414,-0.5235731118476546,0.010652049844670346,0
2.248193925917467,-0.3904114978114372,2.430427801036766,2.608483092779719,-2.5010093649112095,4.366591942729428,-1.0912420692356746,-0.15261752984695176,-0.022602946280592274,0
-0.7971810133360464,-0.9470476315361853,-0.8347116308397293,-0.7884137184587141,1.0562874002054565,-0.6569995874328753,0.45482125786655775,-2.297431065577659,-1.3827199740793277,1
-0.9538529587650266,-0.853756659403546,-0.8028566119921537,-0.7258941452457368,0.6458300811535336,-0.5856797431714762,0.08497865804994535,0.703452438500622,1.26501503597622,1
-0.5463011007210125,-0.9439379324650973,-0.707291555449427,-0.4758158523938277,0.6595119917885969,-0.34497526878925405,0.20623852684227742,-0.6091588658080067,-1.4242181748378155,1
1.1944982929343244,-0.2846817293944459,1.2040095754051068,1.561280241462349,-1.119136390769736,0.501947881814861,-0.9517932201244929,-1.2894161105472486,0.34804563037530123,0
1.294850257980338,-0.3686436043138213,1.3792121790667722,0.7745756118657184,-1.0917725694996074,0.9699843597802931,-1.042738121718742,-0.8104665204535756,-0.06636387113172476,0
-0.6394850682637393,0.452316950453405,-0.7550740837207903,-0.7154742163769072,1.0699693108405197,-0.5945947237041511,0.6367110610550558,-0.39194590259301393,-1.566686972971009,1
-1.1484128909970936,0.07604336285175958,-0.9780592156538194,-0.9030329360158391,0.7963310981392379,-0.6792870387645626,0.7034039888908383,1.0909897535371533,-0.0758203987329684,1
-1.0286049327278735,-0.9563767287494492,-0.8586028949754109,-0.9186628293190835,0.8784225619496236,-0.5544773113071141,3.989546433163034,0.10191065648087581,-1.4767068229399714,1
-0.9989089430714,-0.011028211138703807,-1.0895517816203337,-1.0124421891385496,1.165742685285969,-0.6882020192972376,0.06678967773109554,0.6726097061191915,0.19883696266912987,1
-0.9743329516315601,0.18488283033983882,-0.8028566119921537,-0.9707624736632312,0.9194682938548155,-0.7015744900962498,1.3824592541278973,1.2888829013739203,-0.07170785882341453,1
2.1468179612281264,-0.3655339052427333,2.565811631138962,2.441764230878446,-1.625367084267107,1.3934459350823507,-1.0730530889168248,-0.9703045521704723,0.02299470173286248,0
-0.9845729480648268,-0.981254321318153,-0.7710015931445782,-0.9238727937534982,1.1931065065560975,-0.6971169998299124,1.3157663262921144,1.5593028468074415,-0.1616716769354963,1
0.12851466423126215,-0.33443691453185354,0.025373878044810963,1.4831307749461276,-0.7770886248931336,0.3905106251564249,-0.9821081873225759,-0.3048509145581004,0.336850958712959,2
-0.8412129979990931,-1.1180810804460242,-0.635617763042382,0.6026467855300307,0.5911024386132764,0.0,-0.4606907515155484,-0.15426053865784595,-1.2294652090490215,1
-0.07218926586076467,-1.1180810804460242,-0.2772488010071568,0.14416991530153064,0.2216908514665472,-0.29148538559320464,-0.1696670664139517,-0.014961396515651551,-1.3619236256393412,1
-0.050685273350904905,0.7228607696380591,-0.21353876331200564,-0.4758158523938277,0.618466259883405,-0.45195503518135277,0.12135661868764497,-0.8777195982942091,-1.4827670948484388,2
0.6312984891046566,-1.0589967980953525,0.5031991607584445,-0.16842795076335584,-0.06562927186980004,-0.5500198210407766,-0.8426593382113942,0.3241888119467184,0.15925223303897867,2
-0.2012132209199251,0.44298785324014106,-0.5241251970758675,-0.4966557101314867,0.11223556638603287,-0.5099024086437396,-0.1636040729743351,-0.2222517476557417,-1.644174726701954,2
1.3337622444267516,-0.3748630024559973,1.4429222167619236,2.150006222551219,-1.899005296968389,0.6267576092723096,-0.872974305409477,-0.7316521844027736,-0.15012919867805277,0
1.032706349288711,-0.21626834983051038,1.0845532547266983,0.5192873545793943,-0.8728619993385808,1.4246483669467127,-1.0791160823564414,-0.1641443061401352,0.2945455483401871,0
-0.9538529587650266,0.03561727492761587,-0.8824941591110925,-1.0020222602697197,0.8100130087743032,-0.6748295484982252,1.6007270179540949,1.6571002751858133,0.07203479885562301,1
0.0,-0.2877914284655339,0.0,1.8509511912209485e-16,0.0,0.0,-1.346254982962724e-16,-1.9134885952588332,0.16924676478596512,2
1.2416022765273516,-0.3406563126740295,1.2358645942526825,0.9256645804637468,-0.8318162674333888,1.0725066359060544,-1.0669900954772082,-0.4172794985296126,0.30520256238274224,0
0.10905867100805566,0.9902948897516253,0.057228896892386555,0.013920804441161274,-0.6813152504476845,-0.563392291839789,-0.6062025940663468,-1.543956042540229,2.3779605083924404,2
-1.1893728767301606,-0.007918512067615829,-1.0258417439251828,-1.0384920113106233,1.2888798810015465,-0.7015744900962498,1.1945064574997828,1.7967410483887456,0.08310169283838736,1
-0.9128929730319598,-1.0185707101712087,-0.6515452724661699,-0.9342927226223279,1.3983351660820589,-0.6792870387645626,0.8671048117604865,1.1382928191152943,-0.2714757482430968,1
1.1668503025645043,-0.3717533033849093,1.0128794623196538,0.5922268566612013,-0.8318162674333888,0.40834058622177466,-0.7032104891002123,-0.8346151046226417,-0.12991695740226322,0
1.8764820553898858,-0.4370569838777568,2.0083488013063895,0.920454616029332,-1.4475022460112732,1.9461747281081943,-1.0548641085979749,-0.23697590374761185,-0.5354967063638312,0
-0.6906850504300728,1.9729597962154262,-0.5081976876520797,-0.6581646075983447,0.18064511956135337,-0.603509704236826,3.2013572860128767,0.9741794072314837,0.3484010756077739,1
-1.0972129088307603,-0.9688155250338012,-0.9063854232467743,-0.949922615925572,1.179424595921034,-0.6837445290309001,1.4612781688429128,1.3454382371371565,-0.1473625505140912,1
0.9415703810326373,-0.3966308959536131,0.9332419152007146,0.7068460742183261,-1.160182122674928,0.6579600411366717,-1.0306121348395088,-0.4675540076474603,-0.32024465113965744,0
